datetime,city,state,country,country_label,shape,shape_cleaned,duration (seconds),duration_min,log_duration,latitude,longitude,year,month,hour,day_of_week,day_name,decade,season,is_weekend,time_of_day,comments
2001-10-10 21:30:00,fresno,ca,us,United States,changing,other,900.0,15.0,6.803505257608338,36.7477778,-119.7713889,2001,10,21,2,Wednesday,2000,Autumn,0,Evening (18–24),Objects were sighted driving north on Highway 5 in California&#39s central valley after night fall&#44 not far past &quot;Kettleman/Fresno&quot; exit s
2001-10-10 22:00:00,phoenix,az,us,United States,triangle,triangle,60.0,1.0,4.110873864173311,33.4483333,-112.0733333,2001,10,22,2,Wednesday,2000,Autumn,0,Evening (18–24),Triangle shaped craft spotted flying west to east over mid town Phoenix on 10/10/01 at 22:00 hours 4 light dim making no sounellow
2001-10-10 23:00:00,virginia beach,va,us,United States,triangle,triangle,30.0,0.5,3.4339872044851463,36.8527778,-75.9783333,2001,10,23,2,Wednesday,2000,Autumn,0,Evening (18–24),shaped like a stealth bomber (boomerang like&#44 but more triangluar) flat-black in color&#44 made a deep humming sound either really low to
2002-10-10 00:01:00,hayward,wi,us,United States,flash,other,43.0,0.7166666666666667,3.784189633918261,46.0130556,-91.4844444,2002,10,0,3,Thursday,2000,Autumn,0,Night (0–6),we saw pure a light that occasionaly split into 3 to 4 different lights.
2002-10-10 02:00:00,philomath,or,us,United States,unknown,unknown,5.0,0.08333333333333333,1.791759469228055,44.5402778,-123.3663889,2002,10,2,3,Thursday,2000,Autumn,0,Night (0–6),i watched on the portland news that the space shuttle would be visiable and went to philomath oregon to what was known to be the apple
2002-10-10 04:00:00,adelaide (pt. wakefield) (south australia),unknown,au,Australia,circle,circle,600.0,10.0,6.398594934535208,-34.928661,138.598633,2002,10,4,3,Thursday,2000,Autumn,0,Night (0–6),one light became 3
2002-10-10 06:00:00,seattle,wa,us,United States,sphere,sphere,90.0,1.5,4.51085950651685,47.6063889,-122.3308333,2002,10,6,3,Thursday,2000,Autumn,0,Morning (6–12),Light falls from sky
2002-10-10 19:45:00,victoria (canada),bc,ca,Canada,unknown,unknown,120.0,2.0,4.795790545596741,46.216667,-63.483333,2002,10,19,3,Thursday,2000,Autumn,0,Evening (18–24),bright white light with black outline around it moving soundlessly and slowly from north banking east and disappearing upward.
2002-10-10 20:30:00,cincinnati,oh,us,United States,other,other,1800.0,30.0,7.496097345175956,39.1619444,-84.4569444,2002,10,20,3,Thursday,2000,Autumn,0,Evening (18–24),Large octagon blue lights on rim red center light hovers over downtown Cincinnati thursday October 10.
2002-10-10 21:00:00,portland,or,us,United States,circle,circle,120.0,2.0,4.795790545596741,45.5236111,-122.675,2002,10,21,3,Thursday,2000,Autumn,0,Evening (18–24),The LIGHT is the TRUTH&#33
2003-10-10 09:00:00,new buffulo,mi,unknown,Unknown,light,light,120.0,2.0,4.795790545596741,41.79393,-86.743915,2003,10,9,4,Friday,2000,Autumn,0,Morning (6–12),Craft that suddenly vanishes and another one that shows up and does strange things at high speeds
2003-10-10 12:00:00,alhambra,ca,us,United States,oval,oval,300.0,5.0,5.707110264748875,34.0952778,-118.1261111,2003,10,12,4,Friday,2000,Autumn,0,Afternoon (12–18),3 Black ovals in the sky and a floating movie camera
2003-10-10 18:00:00,indianapolis,in,us,United States,sphere,sphere,1800.0,30.0,7.496097345175956,39.7683333,-86.1580556,2003,10,18,4,Friday,2000,Autumn,0,Evening (18–24),Sphere shape object with flashing bright white lights
2003-10-10 19:15:00,centreville,va,us,United States,other,other,600.0,10.0,6.398594934535208,38.8402778,-77.4291667,2003,10,19,4,Friday,2000,Autumn,0,Evening (18–24),Aliens check out local high school football game.
2003-10-10 20:05:00,grand view,id,us,United States,light,light,15.0,0.25,2.772588722239781,42.9897222,-116.0925,2003,10,20,4,Friday,2000,Autumn,0,Evening (18–24),Bright light above Mt. Home AFB
2003-10-10 20:25:00,temperance,mi,us,United States,oval,oval,18000.0,300.0,9.798182590890704,41.7791667,-83.5688889,2003,10,20,4,Friday,2000,Autumn,0,Evening (18–24),pulsating green white and red object in the northwest sky at 45degrees
2003-10-10 21:10:00,crescent beach,sc,us,United States,formation,formation,37800.0,630.0,10.540090836284206,33.8075,-78.7011111,2003,10,21,4,Friday,2000,Autumn,0,Evening (18–24),For two consecutive nights&#44 we watched a pattern of lights before we were stunned by a discovery on the beach.
2003-10-10 22:00:00,albuquerque,nm,us,United States,light,light,180.0,3.0,5.198497031265826,35.0844444,-106.6505556,2003,10,22,4,Friday,2000,Autumn,0,Evening (18–24),Three bright lights that were huddled together than began to seperate and disappeared.
2003-10-10 23:00:00,bickerton (near wetherby) (uk/england),unknown,unknown,Unknown,unknown,unknown,2700.0,45.0,7.901377353792616,53.070884,-2.736506,2003,10,23,4,Friday,2000,Autumn,0,Evening (18–24),two bright&#44 but fuzzy lights going in a hovering circle about 200 yards of the ground&#44 with a grey cloud above them
2003-10-10 23:25:00,gleason,wi,us,United States,sphere,sphere,1800.0,30.0,7.496097345175956,45.3088889,-89.4963889,2003,10,23,4,Friday,2000,Autumn,0,Evening (18–24),UFO Contact&#44 Amazing close sighting
2004-10-10 02:50:00,mahwah,nj,us,United States,triangle,triangle,180.0,3.0,5.198497031265826,41.0886111,-74.1441667,2004,10,2,6,Sunday,2000,Autumn,1,Night (0–6),Triangle shaped flying&#44 hovering U.F.O. witnessed over Sheraton Hotel in Mahwah&#44 NJ. on 10/10/04.
2004-10-10 03:30:00,worthington st. forest,nj,unknown,Unknown,other,other,2700.0,45.0,7.901377353792616,40.058324,-74.405661,2004,10,3,6,Sunday,2000,Autumn,1,Night (0–6),witnessed a large object and an intense red light that illumiated the object.
2004-10-10 03:50:00,portage la prairie (canada),mb,ca,Canada,changing,other,1200.0,20.0,7.0909098220799835,49.966667,-98.3,2004,10,3,6,Sunday,2000,Autumn,1,Night (0–6),Series of Green Blue Red White lights spherical or triangular formation SE of Portage la Prairie&#44 Manitoba Canada
2004-10-10 04:18:00,terre haute,in,us,United States,sphere,sphere,5.0,0.08333333333333333,1.791759469228055,39.4666667,-87.4138889,2004,10,4,6,Sunday,2000,Autumn,1,Night (0–6),silently&#44 it came over my head from behind; as I was laying on my back. About the size of a thumbnail at arms length&#44 was a lite white
2004-10-10 08:30:00,indianapolis,in,us,United States,oval,oval,15.0,0.25,2.772588722239781,39.7683333,-86.1580556,2004,10,8,6,Sunday,2000,Autumn,1,Morning (6–12),((NUFORC Note:  Possible sighting of a contrail??  PD))
2004-10-10 09:45:00,nobel (canada),on,ca,Canada,unknown,unknown,300.0,5.0,5.707110264748875,45.416667,-80.1,2004,10,9,6,Sunday,2000,Autumn,1,Morning (6–12),Floating Red Object
2004-10-10 14:00:00,morgantown,wv,us,United States,circle,circle,10.0,0.16666666666666666,2.3978952727983707,39.6294444,-79.9561111,2004,10,14,6,Sunday,2000,Autumn,1,Afternoon (12–18),Solid round silver ball passing over at about 3000MSL.
2004-10-10 15:00:00,berkeley,ca,us,United States,unknown,unknown,180.0,3.0,5.198497031265826,37.8716667,-122.2716667,2004,10,15,6,Sunday,2000,Autumn,1,Afternoon (12–18),While driving my car in the mid afternoon of a day in the fall of 2004 on HYW 580 East-bound I had just crossed the San Rafael / Richmo
2004-10-10 15:00:00,rock island,il,us,United States,sphere,sphere,3600.0,60.0,8.188966863648876,41.5094444,-90.5786111,2004,10,15,6,Sunday,2000,Autumn,1,Afternoon (12–18),The sky was clear  and the objects at times appeared to rotate slowly.
2004-10-10 15:20:00,kedainiai (lithuania),unknown,unknown,Unknown,oval,oval,240.0,4.0,5.484796933490655,55.288131,23.957728,2004,10,15,6,Sunday,2000,Autumn,1,Afternoon (12–18),6 oval light objects very quickly rounded under the dark cloud for a some minutes ((NUFORC Note:  Possible advertising lights??  PD))
2004-10-10 19:00:00,chateauqua,ny,unknown,Unknown,formation,formation,1200.0,20.0,7.0909098220799835,42.209774,-79.466844,2004,10,19,6,Sunday,2000,Autumn,1,Evening (18–24),4 bright circles in a half rainbow formation with a longer bright strip at the top of the formation
2004-10-10 19:00:00,ripley,ny,us,United States,circle,circle,900.0,15.0,6.803505257608338,42.2669444,-79.7108333,2004,10,19,6,Sunday,2000,Autumn,1,Evening (18–24),7 red/orange stationary objects appeared over Lake Erie on 10/10/04 for 15 minutes and then all disappeared at once.
2004-10-10 21:00:00,faribault,mn,us,United States,flash,other,900.0,15.0,6.803505257608338,44.295,-93.2686111,2004,10,21,6,Sunday,2000,Autumn,1,Evening (18–24),Metor or craft descending then sudden flash of light
2004-10-10 21:00:00,mansfield,oh,us,United States,light,light,7200.0,120.0,8.881975184248867,40.7583333,-82.5155556,2004,10,21,6,Sunday,2000,Autumn,1,Evening (18–24),Several UFO&#39s&#44 one bigger one flew right over the car.
2004-10-10 22:00:00,columbia,mo,us,United States,light,light,60.0,1.0,4.110873864173311,38.9516667,-92.3338889,2004,10,22,6,Sunday,2000,Autumn,1,Evening (18–24),A light moved across the sky in a zig zag way then straightened out and went straight out into space in a matter of seconds.
2004-10-10 23:30:00,gleason,wi,us,United States,sphere,sphere,3000.0,50.0,8.006700845440367,45.3088889,-89.4963889,2004,10,23,6,Sunday,2000,Autumn,1,Evening (18–24),It was about 9:30PM my friend and I were going to go out deer shining with my step dads truck and my friends spotlight. We left his hou
2005-10-10 07:40:00,seattle,wa,us,United States,other,other,60.0,1.0,4.110873864173311,47.6063889,-122.3308333,2005,10,7,0,Monday,2000,Autumn,0,Morning (6–12),round symetrical with roundish flat bottom shiny white colored low flying bigger than  a plane.
2005-10-10 09:00:00,apache junction,az,us,United States,other,other,30.0,0.5,3.4339872044851463,33.415,-111.5488889,2005,10,9,0,Monday,2000,Autumn,0,Morning (6–12),half-moon shaped objects that just winked out
2005-10-10 09:30:00,north miami beach,fl,us,United States,oval,oval,1800.0,30.0,7.496097345175956,25.9327778,-80.1627778,2005,10,9,0,Monday,2000,Autumn,0,Morning (6–12),i sent you an e-mail 2 days ago and really want to be contacted&#44 PLEASE  contact me asap&#44 I&#39m not crazy and nether is my wife&#44 please c
2005-10-10 14:45:00,los angeles,ca,us,United States,egg,other,10.0,0.16666666666666666,2.3978952727983707,34.0522222,-118.2427778,2005,10,14,0,Monday,2000,Autumn,0,Afternoon (12–18),Egg UFO over Hollywood Hills and LAX in LOS ANGELES&#44 CA.
2005-10-10 20:00:00,loretto,pa,us,United States,triangle,triangle,300.0,5.0,5.707110264748875,40.5030556,-78.6305556,2005,10,20,0,Monday,2000,Autumn,0,Evening (18–24),Dull red flash&#44 Triangular ship&#44 Vocal Noises
2005-10-10 20:00:00,newtown (uk/wales),unknown,gb,United Kingdom,formation,formation,360.0,6.0,5.8888779583328805,52.516667,-3.3,2005,10,20,0,Monday,2000,Autumn,0,Evening (18–24),red/orang lights dancing in the sky.
2005-10-10 21:00:00,lewisburg,tn,us,United States,unknown,unknown,240.0,4.0,5.484796933490655,35.4491667,-86.7888889,2005,10,21,0,Monday,2000,Autumn,0,Evening (18–24),Like a grouping of balloons with a slight glow to them
2005-10-10 21:30:00,north miami beach,fl,us,United States,other,other,3600.0,60.0,8.188966863648876,25.9327778,-80.1627778,2005,10,21,0,Monday,2000,Autumn,0,Evening (18–24),a manta ray shaped object with orange and yellow lights flashing in
2005-10-10 22:08:00,east wenatchee,wa,us,United States,light,light,1200.0,20.0,7.0909098220799835,47.4158333,-120.2919444,2005,10,22,0,Monday,2000,Autumn,0,Evening (18–24),Strange light over East Wenatchee Washington
2005-10-10 23:00:00,hendersonville,nc,us,United States,light,light,600.0,10.0,6.398594934535208,35.3186111,-82.4611111,2005,10,23,0,Monday,2000,Autumn,0,Evening (18–24),Last night&#44 October 10&#44 at about 11:00PM for about ten minutes I observed a peculiar point source light in the Eastern sky. It was at a
2005-10-10 23:07:00,brainerd,mn,us,United States,disk,disk,300.0,5.0,5.707110264748875,46.3580556,-94.2005556,2005,10,23,0,Monday,2000,Autumn,0,Evening (18–24),A big lighted up silver saucer.
2006-10-10 01:00:00,pennington,tx,us,United States,diamond,other,3600.0,60.0,8.188966863648876,31.1911111,-95.2352778,2006,10,1,1,Tuesday,2000,Autumn,0,Night (0–6),IN form of diamond with multi colored lights that acted like disco light except one.  theone light was like a brite star and would resp
2006-10-10 05:00:00,san francisco,ca,us,United States,triangle,triangle,600.0,10.0,6.398594934535208,37.775,-122.4183333,2006,10,5,1,Tuesday,2000,Autumn,0,Night (0–6),black triangles were seen flying across the surface of the full moon
2006-10-10 12:37:00,blairsville,ga,us,United States,unknown,unknown,10.0,0.16666666666666666,2.3978952727983707,34.8761111,-83.9583333,2006,10,12,1,Tuesday,2000,Autumn,0,Afternoon (12–18),Intermittant streak by moon&#44 not seen on photo taken 10 seconds earlier.
2006-10-10 16:00:00,savannah,tn,us,United States,light,light,600.0,10.0,6.398594934535208,35.2247222,-88.2491667,2006,10,16,1,Tuesday,2000,Autumn,0,Afternoon (12–18),weird light that moved in the sky
2006-10-10 16:00:00,waynesboro,va,us,United States,triangle,triangle,600.0,10.0,6.398594934535208,38.0683333,-78.8897222,2006,10,16,1,Tuesday,2000,Autumn,0,Afternoon (12–18),Large...beautiful...and brighter than anything I&#39ve ever seen....How small I have felt since....
2006-10-10 19:00:00,unsure,ar,unknown,Unknown,fireball,fireball,2.0,0.03333333333333333,1.0986122886681098,35.20105,-91.831833,2006,10,19,1,Tuesday,2000,Autumn,0,Evening (18–24),Extreme sound with trails and orange red blue hues to it.  The trails were bright bright white.
2006-10-10 20:00:00,bray,ok,us,United States,other,other,360.0,6.0,5.8888779583328805,34.6377778,-97.8172222,2006,10,20,1,Tuesday,2000,Autumn,0,Evening (18–24),Glowing V Shaped Object flying Low making no sound.
2006-10-10 21:47:00,plymouth (devonshire) (uk/england),unknown,gb,United Kingdom,formation,formation,120.0,2.0,4.795790545596741,50.396389,-4.138611,2006,10,21,1,Tuesday,2000,Autumn,0,Evening (18–24),they were right above me very small almost like minni stars and they were circling round sommothing and came closer and further away an
2006-10-10 22:40:00,waycross,ga,us,United States,light,light,120.0,2.0,4.795790545596741,31.2133333,-82.3541667,2006,10,22,1,Tuesday,2000,Autumn,0,Evening (18–24),Redish orange light viewed from Waycross &#44Ga. Moving Northwest and suddenly just goes out.
2006-10-10 22:50:00,wolfforth,tx,us,United States,disk,disk,300.0,5.0,5.707110264748875,33.5058333,-102.0086111,2006,10,22,1,Tuesday,2000,Autumn,0,Evening (18–24),Huge aircraft with diagnally aligned white lights moving slowly and loudly through the night.
2006-10-10 23:00:00,lyndhurst,oh,us,United States,unknown,unknown,300.0,5.0,5.707110264748875,41.52,-81.4888889,2006,10,23,1,Tuesday,2000,Autumn,0,Evening (18–24),This is a follow up to my Feb. 16th&#44 1995 report.  This past Tuesday&#44 my wife and I AGAIN heard the same loud&#44 rumbling roar that we he
2007-10-10 01:00:00,lebanon,or,us,United States,light,light,14400.0,240.0,9.575052927597383,44.5366667,-122.9058333,2007,10,1,2,Wednesday,2000,Autumn,0,Night (0–6),Small Orange-White &quot;star&quot; that moves around in circles&#44 up&#44 down&#44 and sideways fast in the night sky
2007-10-10 01:00:00,stockbridge,ga,us,United States,changing,other,3600.0,60.0,8.188966863648876,33.5441667,-84.2338889,2007,10,1,2,Wednesday,2000,Autumn,0,Night (0–6),i was abducted
2007-10-10 04:00:00,denver,co,us,United States,changing,other,2700.0,45.0,7.901377353792616,39.7391667,-104.9841667,2007,10,4,2,Wednesday,2000,Autumn,0,Night (0–6),Huge lighted cluster in the eastern sky.  ((NUFORC Note:  Sighting of Venus.  PD))
2007-10-10 04:30:00,jacksonville,fl,us,United States,sphere,sphere,30.0,0.5,3.4339872044851463,30.3319444,-81.6558333,2007,10,4,2,Wednesday,2000,Autumn,0,Night (0–6),half mile from de saint Jhons River&#44 low flying sphere&#44   at slow speed without noise
2007-10-10 06:00:00,indio,ca,us,United States,oval,oval,600.0,10.0,6.398594934535208,33.7205556,-116.2147222,2007,10,6,2,Wednesday,2000,Autumn,0,Morning (6–12),Observed 2 white clouds of identical shape in clear blue shy with object becoming visible beneath one cloud.
2007-10-10 13:00:00,owego,ny,us,United States,triangle,triangle,10800.0,180.0,9.287394001418473,42.1033333,-76.2625,2007,10,13,2,Wednesday,2000,Autumn,0,Afternoon (12–18),triangle with 3 llights blinking. 500 Lights On Object0: Yes
2007-10-10 18:33:00,downingtown,pa,us,United States,circle,circle,120.0,2.0,4.795790545596741,40.0063889,-75.7036111,2007,10,18,2,Wednesday,2000,Autumn,0,Evening (18–24),Star-like (but MUCH BRIGHTER AND LARGER) light west of D-town&#44 PA.  Seen against sunset.  ((NUFORC Note:  Contrail??  PD))
2007-10-10 19:00:00,austin,tx,us,United States,flash,other,3.0,0.05,1.3862943611198906,30.2669444,-97.7427778,2007,10,19,2,Wednesday,2000,Autumn,0,Evening (18–24),pulsing flash recurring at 2 second intervals 3 times along the same trajectory along 90 degrees of sky
